time_stamp,height_baro_1,height_baro_2,temperature_baro_1,temperature_baro_2,acceleration_x_imu_1,acceleration_y_imu_1,acceleration_z_imu_1,acceleration_x_imu_2,acceleration_y_imu_2,acceleration_z_imu_2,gyro_x_imu_1,gyro_y_imu_1,gyro_z_imu_1,gyro_x_imu_2,gyro_y_imu_2,gyro_z_imu_2,recovery_pressure_a,recovery_pressure_b
39.316687,295.24936758142087,292.86384717902354,32.77769470214844,33.08199691772461,-83.03643956043956,1.4014285714285715,-5.296681318681319,-80.75821978021978,-0.919912087912088,5.533846153846154,-105.73577880859375,-0.54931640625,-1.220703125,-100.39520263671875,2.50244140625,0.4730224609375,-28669,-28840
39.3567,302.08438634377256,300.0875584430487,32.77542495727539,33.088836669921875,-80.21202197802198,-2.1776043956043956,0.4096483516483516,-81.21098901098902,-0.20841758241758243,-3.025648351648352,-102.935791015625,2.98309326171875,-1.739501953125,-131.8511962890625,4.20379638671875,2.51007080078125,-28418,-28732
39.396713,309.51324754590433,309.04084634449947,32.78450393676758,33.09111404418945,-79.99641758241758,-0.25153846153846154,-1.1355164835164837,-79.65145054945054,3.126263736263736,-2.7525494505494508,-124.08447265625,1.6021728515625,-1.007080078125,-108.02459716796875,1.48773193359375,1.53350830078125,-28535,-28976
39.398518,309.51324754590433,309.04084634449947,32.78450393676758,33.09111404418945,-79.99641758241758,-0.25153846153846154,-1.1355164835164837,-79.65145054945054,3.126263736263736,-2.7525494505494508,-124.08447265625,1.6021728515625,-1.007080078125,-108.02459716796875,1.48773193359375,1.53350830078125,-28535,-28976
39.438529,318.0844253890396,317.63733393306177,32.78223419189453,33.09111404418945,-81.18224175824177,0.20841758241758243,3.2125054945054945,-78.3147032967033,-0.8983516483516484,3.528725274725275,-126.28173828125,-1.38092041015625,-0.86212158203125,-132.66754150390625,-0.1220703125,-1.88446044921875,-28464,-28778
39.478542,326.26806369073773,325.18569721317255,32.78450393676758,33.09794998168945,-80.83727472527472,0.1652967032967033,0.3880879120879121,-78.48,2.1919780219780223,4.930153846153846,-128.79180908203125,2.593994140625,-0.86212158203125,-123.84033203125,4.32586669921875,0.75531005859375,-28502,-28772
39.480348,326.26806369073773,325.18569721317255,32.78450393676758,33.09794998168945,-80.83727472527472,0.1652967032967033,0.3880879120879121,-78.48,2.1919780219780223,4.930153846153846,-128.79180908203125,2.593994140625,-0.86212158203125,-123.84033203125,4.32586669921875,0.75531005859375,-28502,-28772
39.52036,333.8030984824211,334.2197275985464,32.78904342651367,33.102508544921875,-78.60217582417583,-1.308,2.4219560439560444,-77.81881318681319,0.02156043956043956,-3.4352967032967032,-135.70404052734375,-4.29534912109375,-1.3885498046875,-121.26922607421875,-6.4849853515625,-1.800537109375,-28579,-28753
39.560372,342.3938021524683,341.61955943874125,32.786773681640625,33.1070671081543,-79.21305494505495,-1.8901318681318684,8.279208791208791,-77.45228571428572,0.8336703296703297,9.83156043956044,-120.8648681640625,-6.85882568359375,-3.86810302734375,-141.6473388671875,-7.42340087890625,-0.0457763671875,-28667,-28840
39.572801,345.46015702371886,345.0064526486916,32.79131317138672,33.1070671081543,-79.788,0.22279120879120878,0.5605714285714286,-76.08679120879121,0.13654945054945056,1.9620000000000002,-127.93731689453125,-5.50079345703125,-2.96783447265625,-120.62835693359375,-6.378173828125,-0.335693359375,-28667,-28840
