,time_stamp,baro_1,baro_2,height_baro_1,height_baro_2,temperature_baro_1,temperature_baro_2,acceleration_x_imu_1,acceleration_y_imu_1,acceleration_z_imu_1,acceleration_x_imu_2,acceleration_y_imu_2,acceleration_z_imu_2,gyro_x_imu_1,gyro_y_imu_1,gyro_z_imu_1,gyro_x_imu_2,gyro_y_imu_2,gyro_z_imu_2
118747,95.420122,0.84928836,0.8492818,39536.69946309891,39536.70650860127,44.403168,42.6563,-10.018417582417582,-0.1437362637362637,-0.3449670329670329,-9.917802197802198,-0.1509230769230769,-0.1868571428571429,61.63787841796875,0.69427490234375,1.80816650390625,61.47003173828125,0.87738037109375,2.9144287109375
118748,95.460128,0.84934445,0.8492698,39536.6392237047,39536.71939682939,44.40083,42.6563,-9.594395604395604,0.0287472527472527,-0.3377802197802198,-9.881868131868131,-0.3449670329670329,-0.3880879120879121,62.49237060546875,1.708984375,2.2735595703125,61.82098388671875,0.63323974609375,3.5858154296875
118749,95.500126,0.8493808599999999,0.8492712,39536.60012191047,39536.71789319518,44.40083,42.66327,-9.89624175824176,-0.2012307692307692,-0.3809010989010989,-9.83156043956044,-0.0359340659340659,-0.2946593406593407,63.10272216796875,-0.1678466796875,3.6163330078125,61.737060546875,1.190185546875,3.3416748046875
118750,95.540072,0.8493491000000001,0.84934336,39536.63422985422,39536.640394309405,44.403168,42.66327,-9.666263736263735,-0.0359340659340659,-0.2371648351648352,-9.788439560439562,0.0359340659340659,-0.3234065934065934,62.40081787109375,0.74005126953125,2.61688232421875,62.652587890625,0.9307861328125,3.73077392578125
118751,95.580103,0.8493855,0.8493839,39536.5951389724,39536.59685722442,44.403168,42.665592,-9.860307692307693,0.1437362637362637,-0.1006153846153846,-9.939362637362638,-0.0646813186813186,-0.229978021978022,62.4542236328125,1.373291015625,4.57000732421875,62.75177001953125,2.0599365234375,5.1116943359375
118752,95.620076,0.84936875,0.8493358,39536.61312705311,39536.648513399414,44.40083,42.665592,-10.01123076923077,0.0862417582417582,-0.0934285714285714,-10.025604395604397,0.0718681318681318,-0.1006153846153846,61.6455078125,1.54876708984375,3.79180908203125,61.553955078125,1.89208984375,3.94439697265625
118753,95.660074,0.8494809,0.8494200999999999,39536.49269293224,39536.55798241362,44.39615,42.665592,-9.917802197802198,0.0431208791208791,-0.229978021978022,-10.06153846153846,-0.0359340659340659,-0.3377802197802198,61.09619140625,2.838134765625,3.84521484375,60.333251953125,3.13568115234375,3.86810302734375
118754,95.700123,0.8494172999999999,0.84937945,39536.560989257196,39536.60163612662,44.40083,42.66327,-9.83156043956044,0.2084175824175824,-0.3449670329670329,-9.716571428571427,0.2515384615384615,-0.2227912087912087,60.81390380859375,2.29644775390625,4.08935546875,59.82208251953125,2.98309326171875,3.71551513671875
118755,95.740122,0.8494341000000001,0.84944414,39536.54294831613,39536.53216684402,44.403168,42.665592,-9.67345054945055,-0.0359340659340659,-0.424021978021978,-9.680637362637365,0.2587252747252747,-0.2371648351648352,60.82916259765625,2.8533935546875,4.6539306640625,59.906005859375,2.2735595703125,3.34930419921875
118756,95.780087,0.84946125,0.8494231,39536.51379347743,39536.55476080441,44.39849,42.660946,-9.723758241758242,0.1437362637362637,-0.2802857142857143,-9.752505494505495,0.3521538461538461,-0.3593406593406594,60.302734375,2.4871826171875,2.83050537109375,60.70709228515625,2.8228759765625,3.509521484375
118757,95.820086,0.84947336,0.8494517,39536.50078948148,39536.5240485925,44.39849,42.66327,-9.522527472527472,0.2946593406593407,-0.3665274725274725,-9.730945054945057,0.2659120879120879,-0.2371648351648352,61.187744140625,2.6702880859375,3.204345703125,61.02752685546875,3.1585693359375,2.288818359375
118758,95.86016,0.84954914,0.8494231,39536.41941858653,39536.55476080441,44.39381,42.660946,-9.824373626373626,0.2443516483516483,-0.3737142857142858,-9.745318681318684,0.2012307692307692,-0.4815164835164835,62.00408935546875,2.44140625,2.54058837890625,61.18011474609375,3.02886962890625,0.640869140625
118759,95.900123,0.8494809,0.8494771000000001,39536.49269293224,39536.49677341397,44.39615,42.67024,-9.615956043956045,-0.079054945054945,-0.6036923076923078,-9.666263736263735,0.2515384615384615,-0.6036923076923078,63.59100341796875,1.02996826171875,2.288818359375,62.80517578125,1.6632080078125,2.3040771484375
118760,95.946597,0.8495446000000001,0.84949984,39536.42429337303,39536.47235517264,44.39147,42.66327,-9.465032967032968,0.2730989010989011,-0.4383956043956044,-9.601582417582415,0.4168351648351648,-0.6180659340659341,62.46185302734375,1.52587890625,0.2288818359375,62.164306640625,1.62506103515625,1.73187255859375
118761,95.980086,0.8495994,0.8494923,39536.365453747,39536.48045157572,44.40083,42.665592,-9.400351648351648,0.1724835164835164,-0.6108791208791209,-9.644703296703296,0.3018461538461539,-0.4527692307692308,63.30108642578125,0.38909912109375,0.26702880859375,63.01116943359375,1.96075439453125,0.8544921875
118762,96.020085,0.8495872999999999,0.8495315,39536.37844544386,39536.438359505184,44.40083,42.660946,-9.687824175824176,0.1365494505494505,-0.3162197802197802,-9.73813186813187,0.114989010989011,-0.5174505494505495,62.68310546875,-0.08392333984375,0.49591064453125,63.40789794921875,0.9765625,1.16729736328125
118763,96.060072,0.84959016,0.84961125,39536.37537466562,39536.352730618826,44.39615,42.658623,-9.457846153846155,0.0718681318681318,-0.2802857142857143,-9.702197802197803,0.2443516483516483,-0.2659120879120879,63.62152099609375,-0.0152587890625,-0.8087158203125,64.3310546875,0.67138671875,0.701904296875
118764,96.10011,0.84961445,0.8495676,39536.349294862026,39536.39959753531,44.39615,42.660946,-9.874681318681318,-0.1078021978021978,-0.2587252747252747,-9.802813186813188,0.079054945054945,-0.5030769230769231,62.96539306640625,-0.35858154296875,0.12969970703125,64.2547607421875,1.7547607421875,0.6256103515625
118765,96.140069,0.84959016,0.8495992,39536.37537466562,39536.36566848456,44.39615,42.658623,-9.350043956043956,-0.0646813186813186,-0.3665274725274725,-9.414725274725276,0.1293626373626373,-0.4815164835164835,63.1103515625,0.4425048828125,0.48828125,63.41552734375,-0.1373291015625,0.0457763671875
118766,96.180069,0.8496600999999999,0.8496005499999999,39536.30028278471,39536.36421900674,44.40083,42.665592,-9.500967032967033,-0.0359340659340659,-0.3377802197802198,-9.429098901098902,0.2012307692307692,-0.3952747252747253,63.0950927734375,0.03814697265625,-1.3427734375,62.408447265625,0.762939453125,-1.57928466796875
118767,96.220043,0.84967516,0.84967586,39536.28411409835,39536.28336257143,44.39615,42.660946,-9.465032967032968,0.2012307692307692,-0.3449670329670329,-9.421912087912087,-0.0287472527472527,-0.2874725274725275,62.6983642578125,0.99945068359375,-1.39617919921875,61.94305419921875,0.37384033203125,0.11444091796875
118768,96.260061,0.84973586,0.8496442,39536.21894784103,39536.31735356197,44.39615,42.66327,-9.709384615384616,-0.0503076923076923,-0.3880879120879121,-9.680637362637365,-0.0503076923076923,-0.2227912087912087,60.67657470703125,0.1068115234375,-0.9765625,60.64605712890625,0.7476806640625,-1.02996826171875
118769,96.300077,0.84968734,0.84961125,39536.271037601415,39536.352730618826,44.39615,42.658623,-9.824373626373626,-0.1078021978021978,-0.2371648351648352,-9.702197802197803,0.0,-0.194043956043956,59.97467041015625,-0.38909912109375,-2.44140625,60.8673095703125,0.25177001953125,-0.7781982421875
118770,96.340042,0.8496978,0.8496728,39536.259807824536,39536.286647821384,44.38913,42.665592,-9.802813186813188,-0.2012307692307692,-0.3449670329670329,-9.702197802197803,-0.114989010989011,-0.4024615384615385,59.6466064453125,-0.38909912109375,-1.8463134765625,59.9365234375,0.244140625,-1.79290771484375
118771,96.380042,0.84973586,0.8496518,39536.21894784103,39536.3091939129,44.39615,42.660946,-9.85312087912088,-0.2227912087912087,-0.1652967032967033,-9.838747252747254,-0.0646813186813186,-0.3018461538461539,56.8084716796875,0.579833984375,-2.37274169921875,57.7850341796875,1.495361328125,-0.95367431640625
118772,96.420042,0.8497543,0.8497241,39536.19915178707,39536.231572838005,44.40551,42.660946,-9.860307692307693,-0.1724835164835164,0.0143736263736263,-10.004043956043956,-0.3665274725274725,-0.5030769230769231,55.99212646484375,0.0,-1.99127197265625,56.40411376953125,0.6256103515625,-0.98419189453125
118773,96.460128,0.84978445,0.8497811,39536.166785344016,39536.170381569544,44.39615,42.665592,-9.903428571428572,-0.0862417582417582,-0.1293626373626373,-9.781252747252749,-0.1581098901098901,-0.3737142857142858,54.595947265625,0.2288818359375,-1.30462646484375,54.37469482421875,0.244140625,-1.36566162109375
118774,96.540063,0.8498011999999999,0.8498038,39536.14880438853,39536.14601334058,44.39849,42.658623,-9.774065934065934,-0.3521538461538461,-0.114989010989011,-9.96810989010989,-0.4168351648351648,-0.1221758241758241,49.4384765625,1.6326904296875,-1.89208984375,49.72076416015625,-0.02288818359375,-2.2125244140625
118775,96.580094,0.8498665,0.8498234,39536.078708239416,39536.12497335543,44.40083,42.6563,-9.953736263736264,-0.3449670329670329,0.0574945054945055,-9.917802197802198,-0.574945054945055,-0.1868571428571429,46.7071533203125,1.74713134765625,-1.89208984375,45.6695556640625,1.70135498046875,-2.78472900390625
118776,96.620054,0.8498438,0.8498203,39536.10307501267,39536.12830108202,44.40785,42.660946,-9.946549450549451,-0.804923076923077,0.0215604395604395,-9.385978021978024,-0.2227912087912087,-0.1796703296703297,46.6461181640625,0.92315673828125,-0.64849853515625,44.59381103515625,1.8768310546875,-1.220703125
118777,96.660041,0.8498953,0.8498475,39536.04779432516,39536.09910330002,44.403168,42.6563,-9.838747252747254,-0.7258681318681319,-0.0574945054945055,-9.184747252747254,-0.9414725274725276,-0.2946593406593407,43.26629638671875,2.67791748046875,-2.3345947265625,43.1671142578125,2.655029296875,-2.6702880859375
118778,96.700108,0.8499045,0.8498608599999999,39536.03791922576,39536.08476231361,44.40785,42.66327,-10.162153846153847,-0.0215604395604395,-0.1796703296703297,-10.03997802197802,-0.654,-0.0359340659340659,40.10009765625,2.64739990234375,-1.96075439453125,39.7796630859375,4.058837890625,-1.97601318359375
118779,96.740306,0.8498878,0.8498684,39536.055844741975,39536.07666875365,44.40551,42.660946,-10.10465934065934,-0.4096483516483516,-0.0862417582417582,-9.27098901098901,-1.1786373626373627,-0.1365494505494505,38.67340087890625,2.12860107421875,-1.2969970703125,37.74261474609375,3.72314453125,-1.3885498046875
118780,96.780063,0.8499363000000001,0.8498925,39536.003786396606,39536.05079980738,44.40551,42.660946,-9.889054945054946,-0.4096483516483516,-0.0574945054945055,-9.781252747252749,-1.2936263736263738,0.0287472527472527,37.31536865234375,3.57818603515625,-1.7547607421875,36.0870361328125,3.41033935546875,0.3814697265625
118781,96.820055,0.8499167,0.849897,39536.02482411873,39536.04596957201,44.40785,42.66327,-10.004043956043956,-1.0564615384615386,-0.3162197802197802,-9.350043956043956,-0.7043076923076923,-0.4743296703296704,35.11810302734375,3.45611572265625,-0.52642822265625,34.11865234375,3.7689208984375,-0.80108642578125
118782,96.860047,0.8499895,0.8499152000000001,39535.94668598807,39536.02643416466,44.40785,42.653976,-10.03997802197802,-1.14989010989011,-0.3665274725274725,-9.414725274725276,-1.200197802197802,-0.3377802197802198,33.97369384765625,2.99072265625,0.64849853515625,32.05108642578125,3.66973876953125,-0.46539306640625
118783,96.900081,0.8500184,0.84992414,39535.91566837008,39536.01683832489,44.41019,42.658623,-9.953736263736264,-0.6755604395604397,-0.3305934065934066,-9.96810989010989,-0.2659120879120879,-0.4887032967032967,33.966064453125,3.4942626953125,-0.06103515625,34.33990478515625,4.09698486328125,-1.02996826171875
118784,96.940048,0.8499895,0.8499527,39535.94668598807,39535.98618370648,44.40785,42.660946,-9.85312087912088,-0.3449670329670329,-0.3593406593406594,-9.92498901098901,-0.5174505494505495,-0.574945054945055,33.5693359375,3.4637451171875,0.0152587890625,33.0963134765625,3.7994384765625,-0.37384033203125
118785,96.980067,0.8500426600000001,0.8499482,39535.889631402606,39535.99101368554,44.41019,42.658623,-9.594395604395604,-0.2946593406593407,-0.4024615384615385,-9.96810989010989,-0.4887032967032967,-0.4455824175824175,33.42437744140625,3.70025634765625,1.5106201171875,31.54754638671875,3.5552978515625,-0.49591064453125
118786,97.020059,0.8501005,0.8500294,39535.82755723467,39535.90386258067,44.414867,42.66327,-9.817186813186812,-0.459956043956044,-0.4024615384615385,-9.69501098901099,-0.4312087912087912,-0.5461978021978022,33.6456298828125,2.9144287109375,-0.40435791015625,32.684326171875,3.71551513671875,1.28936767578125
118787,97.060059,0.8500426600000001,0.8500414,39535.889631402606,39535.890983678764,44.41019,42.66327,-9.802813186813188,-0.5030769230769231,-0.4527692307692308,-9.774065934065934,-0.4958901098901099,-0.4312087912087912,33.34808349609375,3.753662109375,0.3814697265625,32.1807861328125,2.93731689453125,0.31280517578125
118788,97.100114,0.8500791400000001,0.8500534,39535.85048049178,39535.878104924064,44.41019,42.66327,-9.795626373626376,-0.6396263736263736,-0.424021978021978,-9.85312087912088,-0.7905494505494507,-0.5533846153846155,32.78350830078125,1.4801025390625,1.03759765625,33.59222412109375,2.37274169921875,1.48773193359375
118789,97.140063,0.85010336,0.84999016,39535.82448795756,39535.94597761772,44.41019,42.667915,-9.98967032967033,-1.2361318681318685,-0.5605714285714286,-9.24224175824176,-1.2792527472527473,-0.5677582417582419,34.11102294921875,1.41143798828125,1.5106201171875,34.36279296875,3.44085693359375,1.18255615234375
118790,97.180064,0.8501369,0.8500655,39535.78849433173,39535.86511899547,44.414867,42.66327,-9.752505494505495,-0.9127252747252748,-0.4383956043956044,-9.98967032967033,-0.6036923076923078,-0.4024615384615385,33.599853515625,2.1514892578125,0.54931640625,33.7066650390625,0.54931640625,0.29754638671875
118791,97.220065,0.850108,0.8500338000000001,39535.81950844883,39535.899140299545,44.41253,42.665592,-9.802813186813188,-0.0071868131868131,-0.7689890109890111,-8.86134065934066,-1.013340659340659,-0.8336703296703297,35.4156494140625,-0.06866455078125,2.13623046875,36.27777099609375,1.5411376953125,1.40380859375
118792,97.260064,0.8501519500000001,0.8501061,39535.772343719516,39535.821547469146,44.41019,42.665592,-9.385978021978024,-0.2946593406593407,-0.5533846153846155,-9.414725274725276,-1.0492747252747252,-0.4887032967032967,37.0635986328125,0.28228759765625,0.4119873046875,36.9720458984375,0.40435791015625,0.70953369140625
118793,97.300101,0.85015945,0.8500985000000001,39535.764295328096,39535.82970358727,44.40785,42.667915,-9.49378021978022,-0.0934285714285714,-0.6252527472527473,-9.08413186813187,-0.6683736263736263,-0.7114945054945055,37.2161865234375,-0.9765625,1.16729736328125,38.45977783203125,-0.762939453125,1.89208984375
118794,97.340065,0.8501778999999999,0.8500985000000001,39535.744496529864,39535.82970358727,44.41721,42.667915,-9.637516483516483,-0.9702197802197802,-0.5461978021978022,-8.990703296703296,-0.9774065934065936,-0.5893186813186814,38.0706787109375,-0.89263916015625,0.86212158203125,38.07830810546875,-0.9918212890625,1.190185546875
118795,97.380066,0.8501854,0.8501797,39535.73644833735,39535.74256495842,44.414867,42.67256,-9.529714285714286,-0.9486593406593408,-0.654,-9.400351648351648,-0.3521538461538461,-0.8408571428571429,40.008544921875,-1.6937255859375,0.37384033203125,39.45159912109375,-1.4190673828125,1.220703125
118796,97.420066,0.8501959,0.85020375,39535.725180964415,39535.7167573354,44.40785,42.67256,-9.730945054945057,0.0215604395604395,-0.6755604395604397,-8.782285714285715,-0.7761758241758242,-0.5965054945054945,39.61181640625,-2.93731689453125,0.9918212890625,40.8477783203125,-1.25885009765625,0.77056884765625
118797,97.460121,0.8502369500000001,0.8501586999999999,39535.68113198295,39535.765100164645,44.41019,42.667915,-9.479406593406594,-0.3880879120879121,-0.4096483516483516,-9.342857142857143,-0.7618021978021978,-0.3018461538461539,41.56494140625,-1.94549560546875,1.7852783203125,41.6259765625,-2.66265869140625,0.48828125
118798,97.500101,0.8502611999999999,0.8502278,39535.65511116475,39535.69095030349,44.41019,42.67256,-9.414725274725276,0.0503076923076923,-0.4383956043956044,-9.01945054945055,-0.654,-0.5677582417582419,40.67230224609375,-3.36456298828125,-0.18310546875,40.33660888671875,-2.79998779296875,0.29754638671875
118799,97.540064,0.8502537,0.8502608,39535.6631587763,39535.655540369255,44.41253,42.67721,-9.946549450549451,-0.9342857142857144,-0.1868571428571429,-9.170373626373626,-1.0995824175824176,-0.4383956043956044,40.50445556640625,-4.24957275390625,-0.43487548828125,40.9698486328125,-4.98199462890625,1.53350830078125
118800,97.580174,0.8502704,0.8501992999999999,39535.64523950642,39535.72153250591,44.414867,42.67024,-9.723758241758242,0.194043956043956,-0.3737142857142858,-9.421912087912087,-0.1868571428571429,-0.539010989010989,40.6494140625,-3.7994384765625,-0.7171630859375,39.54315185546875,-3.7841796875,-0.0457763671875
118801,97.620064,0.8502855,0.8502367,39535.62903729814,39535.68140024194,44.41019,42.67721,-9.96810989010989,-0.0431208791208791,-0.3377802197802198,-9.005076923076922,-0.9845934065934068,-0.1724835164835164,39.80255126953125,-4.35638427734375,-0.41961669921875,38.543701171875,-3.73077392578125,-0.4730224609375
118802,97.660069,0.8503067999999999,0.8503044500000001,39535.60618292363,39535.6087043929,44.414867,42.67489,-9.65189010989011,-0.4887032967032967,-0.0934285714285714,-9.96810989010989,0.2587252747252747,-0.229978021978022,38.2080078125,-3.08990478515625,-0.4425048828125,37.87994384765625,-2.78472900390625,0.152587890625
118803,97.7001,0.85035375,0.8503166000000001,39535.55580836886,39535.5956679211,44.40785,42.67489,-9.781252747252749,-0.2659120879120879,-0.0574945054945055,-9.163186813186812,-0.7833626373626373,-0.424021978021978,38.1622314453125,-4.79888916015625,-0.5035400390625,36.6973876953125,-4.1656494140625,0.4425048828125
118804,97.740051,0.85033234,0.8503210000000001,39535.57877974486,39535.59094693147,44.403168,42.67721,-9.932175824175824,-0.9127252747252748,-0.2227912087912087,-9.306923076923075,-0.9774065934065936,-0.1006153846153846,36.29302978515625,-3.265380859375,-0.57220458984375,35.5682373046875,-4.8675537109375,0.09918212890625
118805,97.780052,0.8503628999999999,0.8502849,39535.54599122584,39535.62968109005,44.41253,42.67721,-9.680637362637365,0.2587252747252747,-0.0431208791208791,-9.443472527472528,-0.114989010989011,-0.229978021978022,32.76824951171875,-3.570556640625,-1.33514404296875,32.98187255859375,-2.6397705078125,-0.9613037109375
118806,97.820052,0.8504236000000001,0.85035266,39535.480867644896,39535.556977848435,44.41253,42.67489,-9.92498901098901,0.2012307692307692,-0.1221758241758241,-9.091318681318684,-0.9702197802197802,-0.1221758241758241,32.71484375,-1.46484375,0.2288818359375,31.73828125,-2.58636474609375,-0.70953369140625
118807,97.86005,0.85041445,0.8504172999999999,39535.49068422054,39535.48762658944,44.40785,42.67721,-9.572835164835166,-0.7186813186813188,0.0862417582417582,-9.96810989010989,0.0287472527472527,-0.114989010989011,29.96826171875,-2.1514892578125,-0.79345703125,28.4423828125,-1.88446044921875,-0.46539306640625
118808,97.900094,0.8503948,0.8504052000000001,39535.511766008116,39535.5006081681,44.41019,42.67721,-9.781252747252749,-0.5246373626373626,0.0431208791208791,-9.860307692307693,-0.5318241758241758,-0.0359340659340659,27.587890625,-1.0833740234375,-1.36566162109375,28.40423583984375,-0.3204345703125,-0.57220458984375
118809,97.940051,0.8504525,0.8503767,39535.44986284736,39535.531185204694,44.414867,42.67489,-9.881868131868131,-0.3880879120879121,-0.0359340659340659,-9.932175824175824,-0.3018461538461539,-0.0574945054945055,26.84783935546875,-0.89263916015625,-1.434326171875,25.19989013671875,-0.0762939453125,-1.77001953125
118810,97.980051,0.8504935,0.8504413000000001,39535.405878266036,39535.46187844619,44.41721,42.67721,-9.845934065934069,-0.309032967032967,0.1078021978021978,-9.874681318681318,-0.309032967032967,-0.0215604395604395,25.10833740234375,-0.4425048828125,-1.42669677734375,23.98681640625,-0.6561279296875,-1.79290771484375
118811,98.020168,0.8504692,0.850494,39535.43194696919,39535.405341879305,44.41721,42.679535,-9.89624175824176,-0.4455824175824175,-0.079054945054945,-10.0830989010989,-0.4096483516483516,-0.2084175824175824,23.03314208984375,-1.30462646484375,-1.62506103515625,23.712158203125,1.0223388671875,-0.2899169921875
118812,98.060049,0.8505299000000001,0.8504775,39535.36682997891,39535.42304277643,44.41721,42.67721,-9.838747252747254,-0.3737142857142858,-0.1868571428571429,-9.917802197802198,-0.4671428571428571,-0.1581098901098901,23.20098876953125,-0.1373291015625,-0.41961669921875,24.2156982421875,0.46539306640625,-0.92315673828125
118813,98.100086,0.8505102999999999,0.8505421000000001,39535.387855811525,39535.35374266895,44.419548,42.679535,-9.824373626373626,-0.424021978021978,-0.2156043956043956,-9.910615384615385,-0.3737142857142858,-0.2371648351648352,23.46038818359375,-0.90789794921875,-0.0762939453125,24.0478515625,-1.33514404296875,-1.5106201171875
118814,98.140055,0.8505027000000001,0.8504837,39535.39600879096,39535.41639149762,44.421886,42.667915,-9.76687912087912,-0.4815164835164835,-0.229978021978022,-10.01123076923077,-0.5821318681318681,-0.2515384615384615,24.65057373046875,-0.54168701171875,-0.457763671875,24.28436279296875,-0.518798828125,-0.03814697265625
118815,98.180051,0.8505299000000001,0.85050914,39535.36682997891,39535.38910020983,44.41721,42.67489,-10.018417582417582,-0.6468131868131869,-0.4455824175824175,-9.975296703296705,-0.5821318681318681,-0.3305934065934066,24.9481201171875,-0.579833984375,-1.28173828125,24.322509765625,-0.20599365234375,-1.007080078125
118816,98.220082,0.8505819,0.8505782000000001,39535.311049058786,39535.31501799455,44.431248,42.679535,-10.018417582417582,-0.6755604395604397,-0.4024615384615385,-9.96810989010989,-0.6899340659340659,-0.2515384615384615,25.8941650390625,-0.45013427734375,-2.03704833984375,25.94757080078125,-0.9765625,-0.08392333984375
118817,98.260037,0.8505952,0.8505617,39535.29678245919,39535.332717472855,44.419548,42.67721,-9.83156043956044,-0.7186813186813188,-0.3449670329670329,-9.759692307692308,-0.7474285714285716,-0.114989010989011,25.79498291015625,-1.86920166015625,-0.1220703125,26.641845703125,-0.6561279296875,0.579833984375
118818,98.300071,0.85059695,0.8505541400000001,39535.29490528848,39535.34082714487,44.426567,42.679535,-9.759692307692308,-0.7977362637362638,-0.114989010989011,-9.802813186813188,-0.8264835164835166,-0.3162197802197802,26.397705078125,-1.35040283203125,-0.67901611328125,27.65655517578125,-1.6632080078125,1.0223388671875
118819,98.340036,0.8506391999999999,0.8506085000000001,39535.24958597326,39535.28251604021,44.41721,42.67024,-9.824373626373626,-0.7689890109890111,-0.3234065934065934,-9.824373626373626,-0.9342857142857144,-0.3952747252747253,27.56500244140625,-1.8463134765625,1.007080078125,28.46527099609375,-1.76239013671875,1.861572265625
118820,98.380047,0.8506864999999999,0.8506219,39535.198851955494,39535.26814253759,44.428905,42.67721,-9.867494505494506,-0.7761758241758242,-0.5246373626373626,-9.716571428571427,-0.7043076923076923,-0.4096483516483516,30.2581787109375,-2.6702880859375,2.76947021484375,30.20477294921875,-1.76239013671875,1.5869140625
118821,98.420037,0.8506680999999999,0.8506205499999999,39535.21858753873,39535.26959060605,44.419548,42.67024,-10.004043956043956,-0.7330549450549451,-0.2515384615384615,-9.817186813186812,-0.7186813186813188,-0.1724835164835164,32.17315673828125,-2.28118896484375,3.72314453125,32.47833251953125,-2.74658203125,2.58636474609375
118822,98.460092,0.8507351,0.8506625,39535.14672593577,39535.224594089195,44.428905,42.679535,-9.795626373626376,-0.7258681318681319,-0.0359340659340659,-9.982483516483516,-0.9127252747252748,-0.1293626373626373,33.0963134765625,-2.67791748046875,1.9989013671875,33.3099365234375,-2.3651123046875,2.96783447265625
118823,98.500075,0.8507153999999999,0.8506866000000001,39535.16785491654,39535.19874469783,44.431248,42.679535,-9.889054945054946,-0.804923076923077,-0.1868571428571429,-9.92498901098901,-0.8264835164835166,-0.3593406593406594,34.88922119140625,-3.37982177734375,4.8828125,34.30938720703125,-2.87628173828125,3.37982177734375
118824,98.540037,0.8507351,0.8507347000000001,39535.14672593577,39535.147154946666,44.428905,42.679535,-9.83156043956044,-0.6683736263736263,-0.2730989010989011,-9.845934065934069,-0.7761758241758242,-0.4527692307692308,36.8499755859375,-3.70025634765625,4.0130615234375,36.4227294921875,-2.716064453125,4.78363037109375
118825,98.580078,0.850723,0.8507151,39535.15970358768,39535.16817668073,44.428905,42.681858,-9.92498901098901,-0.5893186813186814,-0.2227912087912087,-9.838747252747254,-0.654,-0.114989010989011,37.6129150390625,-3.41796875,4.20379638671875,37.04071044921875,-3.53240966796875,5.2490234375
118826,98.620037,0.8508171000000001,0.8507423,39535.058782150234,39535.13900376754,44.433586,42.67721,-9.845934065934069,-0.5102637362637363,-0.0862417582417582,-9.817186813186812,-0.6611868131868132,-0.1724835164835164,37.51373291015625,-3.57818603515625,4.730224609375,37.77313232421875,-2.26593017578125,4.9896240234375
118827,98.660051,0.8507958,0.8507391400000001,39535.08162542494,39535.14239293486,44.428905,42.681858,-9.666263736263735,0.0287472527472527,-0.2156043956043956,-9.932175824175824,-0.7977362637362638,0.0359340659340659,38.18511962890625,-3.77655029296875,5.035400390625,37.872314453125,-2.410888671875,6.256103515625
118828,98.700081,0.8508003999999999,0.8507798,39535.07669209636,39535.09878499688,44.431248,42.68418,-9.730945054945057,-1.078021978021978,-0.0431208791208791,-8.933208791208791,-0.883978021978022,-0.1868571428571429,38.09356689453125,-4.425048828125,4.79888916015625,38.06304931640625,-2.75421142578125,5.157470703125
118829,98.740036,0.8508292999999999,0.8507663000000001,39535.04569841742,39535.11326358896,44.433586,42.67721,-9.824373626373626,-0.079054945054945,-0.2874725274725275,-9.292549450549451,-0.8264835164835166,0.0934285714285714,37.71209716796875,-3.8604736328125,4.37164306640625,37.10174560546875,-3.83758544921875,5.21087646484375
118830,98.78006,0.8508703,0.8508475,39535.00172960871,39535.02618034425,44.43593,42.681858,-9.83156043956044,-0.309032967032967,0.0,-9.091318681318684,-0.4527692307692308,-0.0503076923076923,35.77423095703125,-3.7384033203125,5.45501708984375,36.09466552734375,-3.68499755859375,5.2337646484375
118831,98.820037,0.85084766,0.8508608999999999,39535.026008758294,39535.011810110846,44.442947,42.688828,-9.644703296703296,0.1221758241758241,0.0503076923076923,-9.11287912087912,-1.0277142857142858,-0.1078021978021978,35.82000732421875,-2.86102294921875,4.669189453125,35.28594970703125,-1.800537109375,4.4708251953125
118832,98.860037,0.8508627000000001,0.85083234,39535.00987979495,39535.04243823223,44.438267,42.686504,-9.774065934065934,-0.654,0.1221758241758241,-9.745318681318684,0.2012307692307692,-0.194043956043956,34.41619873046875,-3.53240966796875,4.63104248046875,34.90447998046875,-2.43377685546875,5.27191162109375
118833,98.900072,0.8508824,0.8508399000000001,39534.98875377594,39535.03433070732,44.43593,42.68418,-9.752505494505495,-0.5246373626373626,0.0934285714285714,-8.99789010989011,-0.5246373626373626,-0.114989010989011,34.637451171875,-2.92205810546875,3.18145751953125,34.24072265625,-2.74658203125,4.94384765625
118834,98.940052,0.8509280499999999,0.8508502,39534.939800842876,39535.023284834715,44.440605,42.6958,-9.752505494505495,-0.229978021978022,0.0503076923076923,-9.687824175824176,-0.1868571428571429,-0.0215604395604395,32.64617919921875,-2.8228759765625,3.265380859375,32.9437255859375,-2.90679931640625,3.90625
118835,98.980056,0.8509448399999999,0.8509046,39534.921796564035,39534.96494726468,44.442947,42.686504,-9.845934065934069,-0.2659120879120879,0.0574945054945055,-9.781252747252749,-0.0574945054945055,0.0718681318681318,31.79168701171875,-2.99835205078125,2.7618408203125,32.09686279296875,-3.4027099609375,1.9073486328125
118836,99.020038,0.8510009,0.850897,39534.86168430137,39534.97309718489,44.440605,42.688828,-9.565648351648353,-0.194043956043956,-0.079054945054945,-9.788439560439562,0.0431208791208791,-0.0934285714285714,29.8919677734375,-3.5247802734375,2.00653076171875,30.63201904296875,-3.51715087890625,2.29644775390625
